dataset: ../datasets/oct_1_newline/128_dogs_worms.txt
seed: 1109540379
sequence_length: 6
sentence_length: 6
n_classes: 53
embedding_dim: 16
feedforward_dim: 64
n_blocks: 2
n_heads: 2
k_dim: 4
v_dim: 4
batch_size: 64
n_epochs: 10000
learning_rate: 0.001

epoch, train_loss, test_loss
0 4.354862213134766 4.337245941162109
1 4.217678070068359 4.208521842956543
2 4.103014945983887 4.1030802726745605
3 4.009147644042969 4.017931938171387
4 3.9284446239471436 3.945103883743286
5 3.853705883026123 3.8778443336486816
6 3.78261137008667 3.8140251636505127
7 3.7147295475006104 3.7535815238952637
8 3.649972915649414 3.6953742504119873
9 3.588380813598633 3.6397197246551514
10 3.5292282104492188 3.5859298706054688
11 3.4719269275665283 3.533886432647705
12 3.416323184967041 3.4828176498413086
13 3.362022876739502 3.4324471950531006
14 3.3090438842773438 3.3823471069335938
15 3.256427764892578 3.333113670349121
16 3.204115390777588 3.2843286991119385
17 3.1521449089050293 3.235457181930542
18 3.1008732318878174 3.187804698944092
19 3.0506906509399414 3.141540765762329
20 3.001533269882202 3.0970981121063232
21 2.9533891677856445 3.054068088531494
22 2.905940294265747 3.0123493671417236
23 2.8589816093444824 2.9711787700653076
24 2.812401294708252 2.930457592010498
25 2.7658023834228516 2.8898816108703613
26 2.719351053237915 2.8492815494537354
27 2.6727442741394043 2.807666778564453
28 2.6258249282836914 2.7646265029907227
29 2.5794239044189453 2.720709800720215
30 2.533630132675171 2.6772212982177734
31 2.488513946533203 2.634654998779297
32 2.4443235397338867 2.593463182449341
33 2.4007182121276855 2.551950454711914
34 2.3579349517822266 2.5118353366851807
35 2.3162498474121094 2.4725520610809326
36 2.2757492065429688 2.434525966644287
37 2.236966609954834 2.396883249282837
38 2.1994099617004395 2.3617148399353027
39 2.1632418632507324 2.3274970054626465
40 2.128246545791626 2.293944835662842
41 2.0942721366882324 2.260962963104248
42 2.0615406036376953 2.229374647140503
43 2.0297000408172607 2.1988348960876465
44 1.999267816543579 2.1696348190307617
45 1.96976900100708 2.1422250270843506
46 1.941169261932373 2.1146535873413086
47 1.91371488571167 2.0881948471069336
48 1.8870251178741455 2.062178611755371
49 1.8612791299819946 2.0369019508361816
50 1.8363640308380127 2.01371431350708
51 1.8124679327011108 1.9906206130981445
52 1.7891409397125244 1.968090534210205
53 1.7669758796691895 1.9468259811401367
54 1.7450687885284424 1.925506353378296
55 1.724656105041504 1.9069424867630005
56 1.703911304473877 1.885025143623352
57 1.6844465732574463 1.8657145500183105
58 1.6652624607086182 1.8476371765136719
59 1.6473459005355835 1.8303147554397583
60 1.6294219493865967 1.8132998943328857
61 1.6122522354125977 1.7972002029418945
62 1.595779538154602 1.7819000482559204
63 1.5798540115356445 1.7668503522872925
64 1.56410813331604 1.750528335571289
65 1.549391746520996 1.7356832027435303
66 1.534958004951477 1.7222058773040771
67 1.5203438997268677 1.7082511186599731
68 1.5068501234054565 1.6964025497436523
69 1.4938089847564697 1.6840848922729492
70 1.480334997177124 1.6709930896759033
71 1.4684879779815674 1.660159707069397
72 1.4560985565185547 1.648350715637207
73 1.444032907485962 1.6379929780960083
74 1.4333494901657104 1.6281033754348755
75 1.421644687652588 1.6174554824829102
76 1.4111382961273193 1.6084907054901123
77 1.4002573490142822 1.5977485179901123
78 1.3898568153381348 1.5866138935089111
79 1.3806333541870117 1.5792042016983032
80 1.370335340499878 1.5706006288528442
81 1.3619201183319092 1.5645477771759033
82 1.3521554470062256 1.5553669929504395
83 1.3428659439086914 1.546663522720337
84 1.334790587425232 1.5384678840637207
85 1.3260364532470703 1.530937910079956
86 1.3179116249084473 1.5247381925582886
87 1.3101903200149536 1.5192363262176514
88 1.3021364212036133 1.5138095617294312
89 1.2953020334243774 1.5091443061828613
90 1.2872389554977417 1.5012532472610474
91 1.280230164527893 1.4944102764129639
92 1.2730183601379395 1.4881508350372314
93 1.2659850120544434 1.4838612079620361
94 1.2595100402832031 1.4795506000518799
95 1.2529442310333252 1.473585605621338
96 1.2465782165527344 1.4686214923858643
97 1.2402677536010742 1.4639923572540283
98 1.234754204750061 1.4600496292114258
99 1.2284142971038818 1.457599401473999
100 1.2231025695800781 1.4547369480133057
101 1.2168285846710205 1.4482312202453613
102 1.2120506763458252 1.4426121711730957
103 1.2058429718017578 1.4407103061676025
104 1.2007346153259277 1.4382047653198242
105 1.1956441402435303 1.434833288192749
106 1.1901845932006836 1.4305002689361572
107 1.1870676279067993 1.4280858039855957
108 1.1803226470947266 1.4236981868743896
109 1.1764013767242432 1.422814130783081
110 1.1709849834442139 1.4198758602142334
111 1.167855143547058 1.4161498546600342
112 1.1625337600708008 1.4122835397720337
113 1.1588315963745117 1.4113856554031372
114 1.1548845767974854 1.412925362586975
115 1.1500427722930908 1.4091079235076904
116 1.1457116603851318 1.4042823314666748
117 1.1421308517456055 1.4008792638778687
118 1.1371734142303467 1.400627851486206
119 1.133710503578186 1.40187406539917
120 1.1304066181182861 1.3992283344268799
121 1.1265507936477661 1.3953641653060913
122 1.1224594116210938 1.3930834531784058
123 1.1189194917678833 1.3932850360870361
124 1.1149232387542725 1.3914752006530762
125 1.1137049198150635 1.3906471729278564
126 1.1082525253295898 1.3889195919036865
127 1.1046977043151855 1.3866382837295532
128 1.1012394428253174 1.3849022388458252
129 1.0977145433425903 1.3847451210021973
130 1.0944573879241943 1.3841595649719238
131 1.0906105041503906 1.3827182054519653
132 1.0871539115905762 1.3821208477020264
133 1.0837020874023438 1.3830549716949463
134 1.0821678638458252 1.3807551860809326
135 1.0776667594909668 1.3752269744873047
136 1.0753681659698486 1.3790971040725708
137 1.0712175369262695 1.381521463394165
138 1.068119764328003 1.3794896602630615
139 1.0658953189849854 1.37730872631073
140 1.0613842010498047 1.376549482345581
141 1.0597648620605469 1.3796451091766357
142 1.055690050125122 1.3749539852142334
143 1.0535775423049927 1.3746609687805176
144 1.051221489906311 1.377737045288086
145 1.0469856262207031 1.3758776187896729
146 1.0441296100616455 1.372877597808838
147 1.0412575006484985 1.3716356754302979
148 1.0391167402267456 1.3758111000061035
149 1.035752534866333 1.3770697116851807
150 1.0334484577178955 1.3736157417297363
151 1.0304632186889648 1.3744101524353027
152 1.027348279953003 1.374065637588501
153 1.0246107578277588 1.3736481666564941
154 1.0242700576782227 1.3740582466125488
155 1.0200083255767822 1.3728173971176147
156 1.0162270069122314 1.3749570846557617
157 1.014497995376587 1.3760511875152588
158 1.0116686820983887 1.3742449283599854
159 1.0088595151901245 1.3733876943588257
160 1.0086485147476196 1.3774093389511108
161 1.0042543411254883 1.3747756481170654
162 1.0013751983642578 1.3761435747146606
163 0.9995508193969727 1.3757946491241455
164 0.9982074499130249 1.3733952045440674
165 0.9932887554168701 1.3790148496627808
166 0.9919092655181885 1.3812603950500488
167 0.9890404343605042 1.3780076503753662
168 0.9856315851211548 1.3806438446044922
