dataset: ../datasets/oct_1_newline/256_dogs_worms.txt
seed: 4136755851
sequence_length: 6
sentence_length: 6
n_classes: 53
embedding_dim: 16
feedforward_dim: 64
n_blocks: 2
n_heads: 2
k_dim: 4
v_dim: 4
batch_size: 64
n_epochs: 10000
learning_rate: 0.001

epoch, train_loss, test_loss
0 4.043177127838135 4.010817050933838
1 3.84395170211792 3.813539505004883
2 3.6976265907287598 3.669905185699463
3 3.568448543548584 3.543811321258545
4 3.4411909580230713 3.419644355773926
5 3.3179848194122314 3.3004260063171387
6 3.2011940479278564 3.189729928970337
7 3.0941288471221924 3.08841609954834
8 2.9935555458068848 2.9946272373199463
9 2.8991174697875977 2.9067187309265137
10 2.806708812713623 2.820807456970215
11 2.7150869369506836 2.7336668968200684
12 2.626868486404419 2.6490797996520996
13 2.542550802230835 2.568227529525757
14 2.4635519981384277 2.4922914505004883
15 2.387845516204834 2.420464038848877
16 2.3153343200683594 2.3517513275146484
17 2.2450175285339355 2.28440523147583
18 2.1777048110961914 2.219888687133789
19 2.114384889602661 2.1588072776794434
20 2.05475115776062 2.101097822189331
21 1.9977619647979736 2.0459237098693848
22 1.94389808177948 1.9930925369262695
23 1.8927644491195679 1.9443451166152954
24 1.8437211513519287 1.8958793878555298
25 1.7973533868789673 1.8504886627197266
26 1.7538833618164062 1.8084444999694824
27 1.7134333848953247 1.7692463397979736
28 1.6755998134613037 1.732323169708252
29 1.640297532081604 1.6976258754730225
30 1.607724666595459 1.6644675731658936
31 1.576917290687561 1.6355562210083008
32 1.5490789413452148 1.6084163188934326
33 1.522643804550171 1.5832860469818115
34 1.4984043836593628 1.5584769248962402
35 1.475874900817871 1.5348403453826904
36 1.453856348991394 1.5147360563278198
37 1.433667778968811 1.4952276945114136
38 1.415329933166504 1.4770996570587158
39 1.397765040397644 1.4611624479293823
40 1.3818602561950684 1.4447686672210693
41 1.3664443492889404 1.4313359260559082
42 1.352176308631897 1.4175090789794922
43 1.339529037475586 1.405527949333191
44 1.326117753982544 1.3924682140350342
45 1.3141107559204102 1.3798174858093262
46 1.3029810190200806 1.3705424070358276
47 1.292586326599121 1.3622666597366333
48 1.2823808193206787 1.3530423641204834
49 1.274562954902649 1.3445894718170166
50 1.2659887075424194 1.3379504680633545
51 1.255774974822998 1.3280792236328125
52 1.2484134435653687 1.3219261169433594
53 1.2412587404251099 1.3165607452392578
54 1.2330960035324097 1.3084912300109863
55 1.2274744510650635 1.3046196699142456
56 1.221176266670227 1.3011021614074707
57 1.2146086692810059 1.2951961755752563
58 1.208306074142456 1.2884016036987305
59 1.2038590908050537 1.2859070301055908
60 1.1972869634628296 1.2810860872268677
61 1.1919810771942139 1.2779635190963745
62 1.1869555711746216 1.2744073867797852
63 1.1821107864379883 1.2703862190246582
64 1.1774219274520874 1.2670427560806274
65 1.174134612083435 1.2651275396347046
66 1.1688059568405151 1.2613780498504639
67 1.1661686897277832 1.2605369091033936
68 1.162940263748169 1.2579165697097778
69 1.158141016960144 1.2554516792297363
70 1.1536147594451904 1.2539092302322388
71 1.1511999368667603 1.2516649961471558
72 1.147273063659668 1.248852014541626
73 1.1442177295684814 1.2475464344024658
74 1.140641450881958 1.2452505826950073
75 1.1383732557296753 1.2461166381835938
76 1.1339328289031982 1.241961121559143
77 1.1314208507537842 1.2413846254348755
78 1.129338026046753 1.2401179075241089
79 1.1257383823394775 1.2399938106536865
80 1.1240904331207275 1.2408146858215332
81 1.1214396953582764 1.2391685247421265
82 1.1182687282562256 1.2361501455307007
83 1.1154119968414307 1.234558343887329
84 1.112465262413025 1.235316276550293
85 1.1099560260772705 1.2348401546478271
86 1.1084752082824707 1.2349903583526611
87 1.106038212776184 1.2340737581253052
88 1.1034367084503174 1.2344311475753784
89 1.1018575429916382 1.232496738433838
90 1.0992637872695923 1.2326490879058838
91 1.0990891456604004 1.231919288635254
92 1.0950562953948975 1.2325328588485718
93 1.0938047170639038 1.234968662261963
94 1.0918030738830566 1.233088731765747
95 1.0891872644424438 1.2333648204803467
96 1.087998390197754 1.2344763278961182
97 1.0883824825286865 1.232735514640808
98 1.083213448524475 1.233140230178833
99 1.0827574729919434 1.2337584495544434
100 1.079538106918335 1.231812596321106
101 1.0779932737350464 1.2333698272705078
102 1.0761573314666748 1.2333992719650269
103 1.0741796493530273 1.2324674129486084
104 1.0732028484344482 1.2345294952392578
105 1.0714550018310547 1.2331689596176147
106 1.0688512325286865 1.2352615594863892
107 1.0675601959228516 1.2374091148376465
108 1.0661993026733398 1.235599398612976
109 1.0643844604492188 1.2355449199676514
110 1.0620688199996948 1.2354227304458618
111 1.0615811347961426 1.2353060245513916
112 1.059424877166748 1.2379661798477173
113 1.0577847957611084 1.2391847372055054
114 1.0568089485168457 1.2385337352752686
115 1.0549204349517822 1.2397024631500244
116 1.0530003309249878 1.2389426231384277
117 1.0515382289886475 1.2402063608169556
118 1.0509861707687378 1.2441965341567993
119 1.048379898071289 1.2435870170593262
120 1.0474021434783936 1.2425658702850342
121 1.0463714599609375 1.2425625324249268
122 1.0464322566986084 1.249410629272461
123 1.0446386337280273 1.2467999458312988
124 1.0420422554016113 1.244863748550415
125 1.040582537651062 1.2472609281539917
126 1.0384948253631592 1.250501036643982
127 1.0367662906646729 1.247747540473938
128 1.0352766513824463 1.2481615543365479
129 1.034164309501648 1.250498652458191
130 1.0327619314193726 1.251937747001648
131 1.0311628580093384 1.2536444664001465
132 1.0301743745803833 1.2529348134994507
133 1.0291908979415894 1.254948377609253
