dataset: ../datasets/oct_1_newline/512_dogs_worms.txt
seed: 2128484332
sequence_length: 6
sentence_length: 6
n_classes: 53
embedding_dim: 16
feedforward_dim: 64
n_blocks: 2
n_heads: 2
k_dim: 4
v_dim: 4
batch_size: 64
n_epochs: 10000
learning_rate: 0.001

epoch, train_loss, test_loss
0 3.9157204627990723 3.90688419342041
1 3.6304287910461426 3.6248691082000732
2 3.4289803504943848 3.427656650543213
3 3.25148344039917 3.256687641143799
4 3.0975732803344727 3.1070923805236816
5 2.945873737335205 2.959242820739746
6 2.800306797027588 2.818380355834961
7 2.6602816581726074 2.684030771255493
8 2.524775505065918 2.5522284507751465
9 2.393704891204834 2.4230151176452637
10 2.2683143615722656 2.2988059520721436
11 2.149312973022461 2.1784677505493164
12 2.0395617485046387 2.07120418548584
13 1.9353060722351074 1.9651172161102295
14 1.840299129486084 1.869436502456665
15 1.7562015056610107 1.786550521850586
16 1.6836676597595215 1.7125842571258545
17 1.6199145317077637 1.6508992910385132
18 1.5622912645339966 1.591805100440979
19 1.513922929763794 1.5450024604797363
20 1.470687985420227 1.5024476051330566
21 1.4361467361450195 1.4679298400878906
22 1.4020798206329346 1.4339935779571533
23 1.3739137649536133 1.4078083038330078
24 1.3497071266174316 1.3812816143035889
25 1.328685998916626 1.3613173961639404
26 1.313046932220459 1.3445861339569092
27 1.293707251548767 1.3273558616638184
28 1.2777048349380493 1.3110395669937134
29 1.2623271942138672 1.2962192296981812
30 1.250100016593933 1.2829749584197998
31 1.2391722202301025 1.273930549621582
32 1.230820655822754 1.2646114826202393
33 1.2212104797363281 1.2549055814743042
34 1.2128734588623047 1.246811866760254
35 1.205864667892456 1.2418626546859741
36 1.199080467224121 1.232959270477295
37 1.1925034523010254 1.2288434505462646
38 1.1871225833892822 1.2227511405944824
39 1.182563066482544 1.2180521488189697
40 1.177056908607483 1.2138828039169312
41 1.1747698783874512 1.2108070850372314
42 1.1694165468215942 1.206820011138916
43 1.1645280122756958 1.2013654708862305
44 1.160717487335205 1.1995832920074463
45 1.1583442687988281 1.197345495223999
46 1.1567424535751343 1.1942095756530762
47 1.1539913415908813 1.1942918300628662
48 1.1503889560699463 1.187995195388794
49 1.1475231647491455 1.187817096710205
50 1.1448965072631836 1.18477463722229
51 1.142185926437378 1.1827642917633057
52 1.1397825479507446 1.1804395914077759
53 1.137014389038086 1.1777725219726562
54 1.1347754001617432 1.1795735359191895
55 1.1324892044067383 1.174538254737854
56 1.1327928304672241 1.1744550466537476
57 1.1307235956192017 1.1755256652832031
58 1.1275970935821533 1.1714521646499634
59 1.1257078647613525 1.1721223592758179
60 1.123513102531433 1.1701855659484863
61 1.122999668121338 1.1689603328704834
62 1.1208691596984863 1.1681568622589111
63 1.1193279027938843 1.1670572757720947
64 1.1171185970306396 1.1668164730072021
65 1.1168416738510132 1.1669012308120728
66 1.1142761707305908 1.1636030673980713
67 1.1133768558502197 1.1651054620742798
68 1.1118991374969482 1.1641323566436768
69 1.1112914085388184 1.165549397468567
70 1.1106268167495728 1.1639478206634521
71 1.107567548751831 1.1632163524627686
72 1.1068764925003052 1.161271333694458
73 1.1054736375808716 1.1637506484985352
74 1.104161024093628 1.1632201671600342
75 1.1028296947479248 1.1619446277618408
76 1.1048758029937744 1.1633973121643066
77 1.102238655090332 1.1632328033447266
78 1.0993024110794067 1.1597375869750977
79 1.0989367961883545 1.1618914604187012
80 1.0978772640228271 1.1609992980957031
81 1.0971707105636597 1.1626503467559814
82 1.0977771282196045 1.1610007286071777
83 1.0970344543457031 1.1637260913848877
84 1.094268798828125 1.161432147026062
85 1.0923538208007812 1.160085678100586
86 1.0925297737121582 1.1618132591247559
87 1.0902578830718994 1.160123348236084
88 1.0913920402526855 1.1595232486724854
89 1.095186471939087 1.1693503856658936
90 1.0923919677734375 1.1613529920578003
91 1.0886051654815674 1.1606661081314087
92 1.0873388051986694 1.162412166595459
93 1.085233449935913 1.1596112251281738
94 1.0846012830734253 1.162974238395691
95 1.0844186544418335 1.159853219985962
96 1.0855073928833008 1.1623389720916748
97 1.0830166339874268 1.1631473302841187
98 1.0813391208648682 1.1622569561004639
99 1.0801842212677002 1.1617810726165771
100 1.0800526142120361 1.1622778177261353
101 1.0783441066741943 1.1632282733917236
102 1.0776004791259766 1.164797067642212
103 1.0831472873687744 1.1704299449920654
104 1.0854277610778809 1.1695671081542969
105 1.0777311325073242 1.1654945611953735
106 1.0747616291046143 1.1633734703063965
107 1.0754656791687012 1.1646639108657837
108 1.0724698305130005 1.164752721786499
109 1.0713145732879639 1.165330410003662
110 1.0701148509979248 1.1664652824401855
111 1.0683448314666748 1.1649134159088135
112 1.0680749416351318 1.1667816638946533
113 1.0674893856048584 1.167788028717041
114 1.0660626888275146 1.1674675941467285
115 1.0664703845977783 1.1709791421890259
116 1.0682199001312256 1.1692912578582764
117 1.0663397312164307 1.1736257076263428
118 1.0690515041351318 1.1737680435180664
119 1.063719630241394 1.173048734664917
