dataset: ../datasets/oct_1_newline/4096_dogs_worms.txt
seed: 2736062578
sequence_length: 6
sentence_length: 6
n_classes: 53
embedding_dim: 16
feedforward_dim: 64
n_blocks: 2
n_heads: 2
k_dim: 4
v_dim: 4
batch_size: 64
n_epochs: 5000
learning_rate: 0.001

epoch, train_loss, test_loss
0 2.82308292388916 2.82308292388916
1 1.8790113925933838 1.8790113925933838
2 1.4594722986221313 1.4594722986221313
3 1.2978086471557617 1.2978086471557617
4 1.2290945053100586 1.2290945053100586
5 1.1945295333862305 1.19452965259552
6 1.1729140281677246 1.1729140281677246
7 1.1605584621429443 1.1605583429336548
8 1.1486049890518188 1.1486049890518188
9 1.1440715789794922 1.1440716981887817
10 1.1369850635528564 1.136985182762146
11 1.1360722780227661 1.1360722780227661
12 1.1337287425994873 1.1337288618087769
13 1.1313023567199707 1.1313023567199707
14 1.1307837963104248 1.1307839155197144
15 1.12678861618042 1.12678861618042
16 1.123305082321167 1.123305082321167
17 1.1236257553100586 1.1236257553100586
18 1.122100830078125 1.1221007108688354
19 1.120291829109192 1.120291829109192
20 1.1220523118972778 1.1220524311065674
21 1.1209113597869873 1.1209113597869873
22 1.1184546947479248 1.1184548139572144
23 1.1187747716903687 1.1187747716903687
24 1.1193795204162598 1.1193795204162598
25 1.118786096572876 1.118786096572876
26 1.1178961992263794 1.1178961992263794
27 1.1187736988067627 1.1187736988067627
28 1.1162652969360352 1.1162652969360352
29 1.1188461780548096 1.1188462972640991
30 1.1196825504302979 1.1196825504302979
31 1.1151721477508545 1.1151721477508545
32 1.1167751550674438 1.1167752742767334
33 1.1169483661651611 1.1169483661651611
34 1.1146149635314941 1.1146149635314941
35 1.1167759895324707 1.1167757511138916
36 1.1148192882537842 1.1148192882537842
37 1.1158759593963623 1.1158758401870728
38 1.1192817687988281 1.1192816495895386
39 1.1150037050247192 1.1150037050247192
40 1.1144940853118896 1.1144940853118896
41 1.1140272617340088 1.1140272617340088
42 1.1163756847381592 1.1163756847381592
43 1.1134525537490845 1.113452672958374
44 1.114918828010559 1.114918828010559
45 1.1156476736068726 1.1156476736068726
46 1.114473581314087 1.114473581314087
47 1.113515853881836 1.113515853881836
48 1.114393711090088 1.114393711090088
49 1.1143194437026978 1.1143193244934082
50 1.1144123077392578 1.1144123077392578
51 1.1145297288894653 1.1145298480987549
52 1.1131365299224854 1.1131364107131958
53 1.1127099990844727 1.1127099990844727
54 1.1125884056091309 1.1125881671905518
55 1.1144890785217285 1.1144890785217285
56 1.1152284145355225 1.1152284145355225
57 1.113682508468628 1.113682508468628
58 1.1143054962158203 1.1143054962158203
59 1.1134570837020874 1.113457202911377
60 1.112967610359192 1.112967610359192
61 1.1122416257858276 1.1122417449951172
62 1.112762451171875 1.112762451171875
63 1.1137800216674805 1.1137800216674805
64 1.1123969554901123 1.1123969554901123
65 1.114168405532837 1.114168405532837
66 1.1121361255645752 1.1121361255645752
67 1.1124451160430908 1.1124452352523804
68 1.1125903129577637 1.1125903129577637
69 1.113340973854065 1.1133408546447754
70 1.112865686416626 1.112865686416626
71 1.113378643989563 1.113378643989563
72 1.1127793788909912 1.1127793788909912
73 1.1120096445083618 1.1120095252990723
74 1.1124871969223022 1.1124871969223022
75 1.112526774406433 1.1125268936157227
76 1.1131956577301025 1.1131956577301025
77 1.1118793487548828 1.1118793487548828
78 1.1124825477600098 1.1124826669692993
79 1.1116441488265991 1.1116442680358887
80 1.1116694211959839 1.1116693019866943
81 1.1129436492919922 1.1129436492919922
82 1.1125761270523071 1.1125762462615967
83 1.112344741821289 1.112344741821289
84 1.1127861738204956 1.1127861738204956
85 1.1129159927368164 1.1129159927368164
86 1.112687110900879 1.112687110900879
87 1.1133172512054443 1.1133172512054443
88 1.1128252744674683 1.1128252744674683
89 1.1116551160812378 1.1116549968719482
90 1.1131689548492432 1.1131689548492432
91 1.1122390031814575 1.112239122390747
92 1.112900972366333 1.1129008531570435
93 1.111852765083313 1.111852765083313
94 1.113572120666504 1.113572120666504
95 1.1141557693481445 1.1141557693481445
96 1.1130547523498535 1.1130547523498535
97 1.1136152744293213 1.1136152744293213
98 1.112154245376587 1.112154245376587
99 1.1123039722442627 1.1123039722442627
100 1.1140406131744385 1.1140406131744385
101 1.1115717887878418 1.1115717887878418
102 1.1114685535430908 1.1114686727523804
103 1.1118061542510986 1.1118061542510986
104 1.113333821296692 1.113333821296692
105 1.1129364967346191 1.1129366159439087
106 1.1120549440383911 1.1120548248291016
107 1.1109875440597534 1.110987663269043
108 1.1120798587799072 1.1120798587799072
109 1.111480951309204 1.111480951309204
110 1.1110801696777344 1.1110800504684448
111 1.110664963722229 1.1106650829315186
112 1.1124933958053589 1.1124935150146484
113 1.1128449440002441 1.1128449440002441
114 1.1116304397583008 1.1116303205490112
115 1.1119418144226074 1.1119418144226074
116 1.1119248867034912 1.1119248867034912
117 1.113394021987915 1.113394021987915
118 1.110900640487671 1.110900640487671
119 1.111335039138794 1.111335039138794
120 1.1126922369003296 1.1126922369003296
121 1.1131863594055176 1.113186240196228
122 1.1108970642089844 1.110897183418274
123 1.1131644248962402 1.1131644248962402
124 1.1116290092468262 1.1116290092468262
125 1.1119811534881592 1.1119811534881592
126 1.110964059829712 1.110964059829712
127 1.1131601333618164 1.1131601333618164
128 1.1111737489700317 1.1111738681793213
129 1.1117138862609863 1.1117138862609863
130 1.1113367080688477 1.1113367080688477
131 1.1115965843200684 1.1115965843200684
132 1.1110458374023438 1.1110458374023438
133 1.111304521560669 1.111304521560669
134 1.1112079620361328 1.1112079620361328
135 1.1124286651611328 1.1124285459518433
136 1.11232590675354 1.11232590675354
137 1.1130365133285522 1.1130366325378418
138 1.1107945442199707 1.1107947826385498
139 1.1123650074005127 1.1123650074005127
140 1.1117701530456543 1.1117700338363647
141 1.112774133682251 1.112774133682251
142 1.1115357875823975 1.1115357875823975
143 1.1121172904968262 1.1121172904968262
144 1.1111972332000732 1.1111972332000732
145 1.1108828783035278 1.1108829975128174
146 1.1128857135772705 1.1128857135772705
147 1.1130540370941162 1.1130540370941162
148 1.1112602949142456 1.1112602949142456
149 1.110124111175537 1.1101239919662476
150 1.1120517253875732 1.1120517253875732
151 1.1114485263824463 1.1114485263824463
152 1.111886739730835 1.111886739730835
153 1.1126971244812012 1.1126971244812012
154 1.1110079288482666 1.1110079288482666
155 1.1117815971374512 1.1117815971374512
156 1.1125524044036865 1.1125524044036865
157 1.1135647296905518 1.1135647296905518
158 1.1127063035964966 1.1127064228057861
159 1.1121723651885986 1.1121723651885986
160 1.1116032600402832 1.1116031408309937
161 1.1114859580993652 1.1114858388900757
162 1.1112638711929321 1.1112639904022217
163 1.1124687194824219 1.1124687194824219
164 1.1139843463897705 1.113984227180481
165 1.1104357242584229 1.1104357242584229
166 1.1118543148040771 1.1118543148040771
167 1.1122440099716187 1.1122440099716187
168 1.1110775470733643 1.1110775470733643
169 1.1109097003936768 1.1109098196029663
170 1.1114912033081055 1.1114912033081055
171 1.1112041473388672 1.1112040281295776
172 1.1110923290252686 1.1110923290252686
173 1.110999584197998 1.1109997034072876
174 1.1112732887268066 1.1112732887268066
175 1.1115479469299316 1.1115479469299316
