dataset: ../datasets/oct_1_newline/2048_dogs_worms.txt
seed: 3942668798
sequence_length: 6
sentence_length: 6
n_classes: 53
embedding_dim: 16
feedforward_dim: 64
n_blocks: 2
n_heads: 2
k_dim: 4
v_dim: 4
batch_size: 64
n_epochs: 5000
learning_rate: 0.001

epoch, train_loss, test_loss
0 3.3311142921447754 3.3295655250549316
1 2.6814494132995605 2.681974172592163
2 2.170804023742676 2.1743974685668945
3 1.8155677318572998 1.8204848766326904
4 1.560936450958252 1.5669796466827393
5 1.400567650794983 1.4042729139328003
6 1.3126055002212524 1.3159992694854736
7 1.2583763599395752 1.2623366117477417
8 1.2227623462677002 1.2262934446334839
9 1.2017258405685425 1.20560622215271
10 1.185694694519043 1.1903884410858154
11 1.1716997623443604 1.1764329671859741
12 1.166837453842163 1.17128324508667
13 1.1556270122528076 1.1590874195098877
14 1.1526588201522827 1.1560626029968262
15 1.1451992988586426 1.1497036218643188
16 1.1420739889144897 1.1478646993637085
17 1.1386215686798096 1.1429533958435059
18 1.1378161907196045 1.14186692237854
19 1.1343538761138916 1.139798641204834
20 1.1321951150894165 1.1365095376968384
21 1.130492091178894 1.1354846954345703
22 1.1292235851287842 1.1336466073989868
23 1.1290338039398193 1.1337966918945312
24 1.1251235008239746 1.1306097507476807
25 1.1267770528793335 1.1320452690124512
26 1.1225461959838867 1.1281249523162842
27 1.1245263814926147 1.128689169883728
28 1.1213455200195312 1.1265273094177246
29 1.122556447982788 1.127181053161621
30 1.1220545768737793 1.1272578239440918
31 1.122185468673706 1.1274135112762451
32 1.1189630031585693 1.1244585514068604
33 1.1184959411621094 1.1243524551391602
34 1.1178340911865234 1.1240915060043335
35 1.1166746616363525 1.1223366260528564
36 1.1194753646850586 1.1257030963897705
37 1.1154515743255615 1.1214120388031006
38 1.1158523559570312 1.121476650238037
39 1.1144475936889648 1.121450424194336
40 1.1178350448608398 1.1244041919708252
41 1.119490623474121 1.1242525577545166
42 1.1145219802856445 1.1197627782821655
43 1.1144369840621948 1.120710015296936
44 1.115609884262085 1.121938705444336
45 1.1141695976257324 1.12154221534729
46 1.1154049634933472 1.1216636896133423
47 1.1129258871078491 1.1188418865203857
48 1.1144006252288818 1.122112512588501
49 1.1141581535339355 1.1208125352859497
50 1.1141998767852783 1.1217643022537231
51 1.1119810342788696 1.1188664436340332
52 1.1113600730895996 1.1188485622406006
53 1.1131677627563477 1.119739055633545
54 1.1122956275939941 1.1194908618927002
55 1.115095853805542 1.1223070621490479
56 1.1122796535491943 1.1184096336364746
57 1.1130062341690063 1.1198570728302002
58 1.1129813194274902 1.1203200817108154
59 1.1104490756988525 1.117650032043457
60 1.1108694076538086 1.1179755926132202
61 1.111922025680542 1.1192541122436523
62 1.111459493637085 1.1188929080963135
63 1.111025333404541 1.1189217567443848
64 1.1098521947860718 1.1173083782196045
65 1.1094834804534912 1.11716890335083
66 1.1105996370315552 1.1179444789886475
67 1.1107616424560547 1.1196690797805786
68 1.1105573177337646 1.1186174154281616
69 1.1110775470733643 1.1182740926742554
70 1.1103503704071045 1.1177401542663574
71 1.1095329523086548 1.117764949798584
72 1.109481692314148 1.1172232627868652
73 1.1087875366210938 1.1183407306671143
74 1.109337329864502 1.1174495220184326
75 1.1106421947479248 1.11954927444458
76 1.1083704233169556 1.1169795989990234
77 1.1108673810958862 1.1199374198913574
78 1.1087526082992554 1.1171026229858398
79 1.108832836151123 1.1167168617248535
80 1.1116453409194946 1.1199135780334473
81 1.1083612442016602 1.118452787399292
82 1.1078131198883057 1.1178627014160156
83 1.1080470085144043 1.1169843673706055
84 1.1101099252700806 1.119825005531311
85 1.1085939407348633 1.1187974214553833
86 1.107811689376831 1.118251919746399
87 1.1092017889022827 1.1191952228546143
88 1.1079951524734497 1.1176419258117676
89 1.1080877780914307 1.1186145544052124
90 1.1063776016235352 1.1161295175552368
91 1.1068612337112427 1.1171311140060425
92 1.108313798904419 1.1179158687591553
93 1.1080915927886963 1.1175836324691772
94 1.1077468395233154 1.1193910837173462
95 1.107926368713379 1.118689775466919
96 1.1069135665893555 1.1169250011444092
97 1.1101206541061401 1.1198837757110596
98 1.1058425903320312 1.1169828176498413
99 1.10763418674469 1.1184093952178955
100 1.110090732574463 1.121392846107483
101 1.1067914962768555 1.1195148229599
102 1.1069576740264893 1.1184628009796143
103 1.1076854467391968 1.1192569732666016
104 1.106041669845581 1.118086576461792
105 1.1075665950775146 1.1199426651000977
106 1.106034517288208 1.1178231239318848
107 1.1091669797897339 1.1211265325546265
108 1.1060380935668945 1.1172583103179932
109 1.1072912216186523 1.1203148365020752
110 1.105350136756897 1.1175962686538696
111 1.1061127185821533 1.118346929550171
112 1.1064636707305908 1.1196675300598145
113 1.1061210632324219 1.119077444076538
114 1.1049405336380005 1.1177101135253906
115 1.1050174236297607 1.1174874305725098
116 1.1054105758666992 1.1188106536865234
117 1.10542631149292 1.1191661357879639
118 1.1057066917419434 1.1194915771484375
119 1.106536626815796 1.1201542615890503
120 1.1059281826019287 1.120112657546997
121 1.104395866394043 1.1185617446899414
122 1.1090835332870483 1.1231789588928223
123 1.1033129692077637 1.1176174879074097
124 1.1046583652496338 1.1182647943496704
125 1.104307770729065 1.1180596351623535
126 1.1051455736160278 1.11966872215271
127 1.10623037815094 1.1220009326934814
128 1.1028316020965576 1.1179702281951904
129 1.1037847995758057 1.119056224822998
130 1.1037371158599854 1.1187922954559326
131 1.1046068668365479 1.1199086904525757
132 1.102405071258545 1.1178059577941895
133 1.1031153202056885 1.118487000465393
134 1.1034585237503052 1.1198093891143799
135 1.103649377822876 1.1197892427444458
136 1.1059197187423706 1.1232190132141113
137 1.104834794998169 1.1226564645767212
138 1.1041064262390137 1.1202131509780884
139 1.1028512716293335 1.1198484897613525
140 1.104365348815918 1.1206423044204712
141 1.1029164791107178 1.1199116706848145
142 1.1016993522644043 1.11786687374115
143 1.1016104221343994 1.1192405223846436
144 1.1034390926361084 1.120417594909668
145 1.1025118827819824 1.1199157238006592
146 1.1034207344055176 1.1220685243606567
